"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"11",4.40419972752429e-07,0.00778553556784272,0.0731010840386449,0.207711843013141,0.387331788878963,0.585185671094577,0.79893371085342,1.04433586226037,1.29608725768078,1.55135006165428,1.8091384968283,2.06878433756994,2.32981737830591,2.59189600928401,2.85476503997621,3.11823987755027,3.38217065956021,3.64642187337303,3.91089403516011,4.17550482942906,4.44021470492326,4.70496171803005,4.969668838761,5.23429317341998,5.49882633606345,5.76319963142147,6.02738084685523,6.29134058162636,6.55505177550345,6.81848933151559,7.08162981170636,7.34445118999793,7.60693265010626,7.86905441927184,8.13079763067048,8.39214420894769,8.65307677451534,8.91357856316479,9.17363335825306,9.43322543326651,9.69233950299228,9.95096068186449,10.2090744483166,10.4666666141843,10.7237232983719,10.9802309041317,11.2361760994161,11.4915457998521,11.7463271539618,12.0005215811705,12.2541069641511,12.5070663152834,12.7593875931878,13.0110589399877,13.262068674788,13.5124052879724,13.7620574362186,14.0110139381386,14.2592637704701,14.5067960647484
"12",2.14401983376602e-07,0.00650009888752582,0.0667345180087806,0.196103262948898,0.371212330551921,0.565862840474532,0.777675193585355,1.02055913467051,1.27022949211736,1.52374578824518,1.78003525943787,2.03844775484777,2.29840178622324,2.55952339190467,2.82153368840962,3.08421935777757,3.34741364280129,3.61098358522707,3.87482124182416,4.13885288673237,4.402997713412,4.66718316935755,4.93135443078372,5.19546365024685,5.45946858179076,5.72333152151104,5.98701848237741,6.25050033485941,6.51379944748265,6.7768392417169,7.03962385068944,7.30209950521682,7.56424455318909,7.8260384850487,8.0874617821379,8.34849579049559,8.60912261530561,8.86932503220573,9.12908641243843,9.38839065942791,9.64722215483548,9.90556571251601,10.1634065390899,10.4207302000782,10.6775225907338,10.933769910855,11.1894586429833,11.4445755334931,11.6991075761554,11.9530419978283,12.2063662459784,12.459067977785,12.7111350506146,12.9625555136852,13.2133176007659,13.46340972378,13.7128204671966,13.9615385831136,14.2095529869464,14.4568527536482
"13",1.01432916819173e-07,0.00541346958530543,0.0608596346460558,0.185107593386628,0.355791287000773,0.547333907394891,0.756897659086094,0.997249869117568,1.24487065254101,1.49668969244783,1.75154325069419,2.00864125685379,2.26742749092817,2.5274979965432,2.7885513437608,3.0504221451465,3.31289626038912,3.57580268059635,3.83902476906141,4.10246643351218,4.36604729556899,4.62969916377206,4.89336341798738,5.15700294033498,5.42056898790709,5.68401164289553,5.94729495814227,6.21038633337571,6.4732559523832,6.73587633242298,6.99822196069103,7.26026899891101,7.5219950416761,7.78337891753254,8.04440052429652,8.3050406919772,8.5653080342645,8.8252094267747,9.08467583234257,9.34369077731361,9.60223830387991,9.86030291956852,10.1178695539652,10.3749235215226,10.6314504895066,10.8874364502972,11.1428676973952,11.3977308045913,11.652012607844,11.9057001894852,12.1587808644314,12.4112421681268,12.6630718459886,12.9142578441554,13.1647883013706,13.4146573108155,13.6638832896547,13.9124192011743,14.1602538902774,14.4073763662259
"14",4.61756826323945e-08,0.00448777109756286,0.0554741688114324,0.174586364564875,0.340950249730457,0.529483869513598,0.736716546304296,0.974591262870358,1.22013060935788,1.47018164735595,1.7234997391162,1.97932129167535,2.23700204925069,2.49608407580002,2.75624333291427,3.01723232327625,3.27885796423759,3.54096670677882,3.80345939844508,4.06627976569868,4.32931580663899,4.59245399482967,4.85563179271427,5.11879491275657,5.38189569160075,5.64489183660878,5.90774544911574,6.17042687252448,6.43291848011746,6.69517329983704,6.95716470588781,7.21886788648277,7.48025958121941,7.74131786486103,8.00202196829009,8.26235212944052,8.52228946856209,8.7818158833525,9.04091396040379,9.29956690011722,9.55775845279243,9.81547286403311,10.0727015102681,10.3294588395011,10.5856942015546,10.8414101388603,11.0965861580848,11.351238287083,11.6053126237528,11.8587961068298,12.1116759191382,12.3639394744178,12.6155744057774,12.8665685555625,13.1169099664532,13.3665868736367,13.6155876979185,13.8639010396571,14.1115156734203,14.3584205432769
"15",2.01526196247e-08,0.00370171511954789,0.0505520255191116,0.164591131682798,0.32672983185719,0.512341105047255,0.717283676607732,0.952619005176655,1.1960282065262,1.44432603890193,1.69620025394111,1.95069624121508,2.2071744303172,2.4651702933424,2.72443889309379,2.9846380819253,3.24554238501473,3.50698718238385,3.76883940934728,4.03098978140134,4.29334720986358,4.55583472161896,4.81838643140849,5.08098710952699,5.34359853456602,5.60612354568825,5.86852239042303,6.13075920737571,6.39280930804498,6.6546743700921,6.91628753216068,7.17764385132485,7.43873308098419,7.69951095453038,7.95994252523575,8.22000746041536,8.47968637177749,8.73896070240706,8.9978126313099,9.25622499245517,9.51418120584779,9.77166521863044,10.0286614545851,10.2851547706999,10.5411304197019,10.7965740176483,11.0514715158213,11.3058091762979,11.5595735506673,11.8127514614535,12.0653299858701,12.317296441589,12.5686383742568,12.8193435465273,13.0693999284163,13.3187956888091,13.5675253191127,13.815582197891,14.062943622192,14.3095984821149
"16",8.39856682301386e-09,0.00303768825543041,0.0460838067176133,0.155083152935037,0.313090113742541,0.495736989639943,0.698324299292558,0.931096638603169,1.17239480858037,1.41893607858963,1.66925436295854,1.92238848592355,2.17776656845608,2.43478787105491,2.69308179614452,2.95236551714612,3.21241872597653,3.47319248489923,3.73442299888834,3.99599381385829,4.25780801105171,4.51978382970975,4.78187313952785,5.04402309732989,5.30615053983074,5.56820896496119,5.83015689053361,6.09196979473782,6.35368163547633,6.61518097654118,6.87643911527221,7.13742942516757,7.39812705374622,7.65850867373006,7.91855227694296,8.17823700266508,8.43754299395599,8.696451276817,8.95500302453175,9.21313024699139,9.47080677446579,9.72801623777715,9.98474277458196,10.2409709825095,10.496685878721,10.7518728649124,11.0065176969499,11.2606064584607,11.5141255378129,11.7670616080076,12.0194016090829,12.2711327326863,12.5222424085299,12.7727182924794,13.0225482560672,13.2717203772484,13.5202229322441,13.768044388339,14.0151733975153,14.261598790824
"17",3.32682906088459e-09,0.0024797029725192,0.0419766762082855,0.146116399461437,0.300037805846322,0.479658977138171,0.679719083491475,0.909951690918782,1.14916816752783,1.39391976940683,1.64270499767671,1.89457256225243,2.14872859885077,2.404645854144,2.66202885854528,2.92051371527824,3.17988991435808,3.43993365031124,3.70047737908688,3.96141776819248,4.22274327307033,4.48426051859983,4.74589586866202,5.00758577388265,5.26927478394013,5.53091401426246,5.79245995062094,6.0538735080147,6.31511928304898,6.57616495505598,6.83698080264587,7.09753931062919,7.3578663896941,7.61792433964421,7.87765255268447,8.13702955757864,8.39603495360586,8.65464928098857,8.91285391140954,9.17063095511628,9.42796318179105,9.68483395289859,9.94122716364786,10.197127193041,10.4525318487483,10.7074175300045,10.9617654478618,11.2155615300316,11.4687930767897,11.7214864891903,11.9735871870885,12.2250822338432,12.4759589411383,12.7262048561125,12.9758077500164,13.2247556082051,13.4730366212972,13.7206391773584,13.9675518549845,14.2137634171753
"18",1.24585291539528e-09,0.00201334556436282,0.0381663570470761,0.13766633563811,0.287506135244871,0.464055320449179,0.661570520437367,0.889326365109891,1.12646401577763,1.36945665888362,1.61671946547384,1.86717076731978,2.12012906855846,2.37513081688566,2.63161675575926,2.8892499598793,3.14785633966508,3.40722817266102,3.66714991579348,3.92749168815752,4.18814566188307,4.44902112579502,4.71007324663586,4.97129923297523,5.23254626431224,5.49376303783586,5.75490397650256,6.0159282254085,6.27679885435735,6.53748221896904,6.79794744484571,7.05816600809642,7.31811139193643,7.57775880380924,7.8370849410061,8.09606779541,8.35468649000387,8.61297018786076,8.87088567985059,9.12837947650073,9.38543398971854,9.64203225803415,9.89815788451834,10.1537949833358,10.4089281335915,10.6635423393626,10.9176229949933,11.1711558548858,11.4241270071423,11.6765228505192,11.9283300742355,12.1795364093788,12.4301418510418,12.6801200448572,12.9294586778244,13.1781456578613,13.426169104338,13.6735173396968,13.9201788820309,14.1661424385027
"19",4.38285312877992e-10,0.00162993369927434,0.034638343391893,0.129745144233356,0.275434210842242,0.448788109020809,0.643873121610427,0.869077082575537,1.10412470745877,1.34541671861184,1.59133260561793,1.84062849957368,2.09249886718817,2.34635795566922,2.60179425478267,2.858514299765,3.116219619215,3.37478524526783,3.63399147823314,3.89374843190629,4.15385488155726,4.41421520383189,4.67474806502068,4.93538348891467,5.19606061980545,5.45675630253147,5.71748921186255,5.97812134946422,6.23861423502626,6.49893288011783,6.75904523951968,7.01892176497951,7.27853503984119,7.53785947802448,7.7968710745751,8.05554719782306,8.3138664153251,8.57180834740201,8.82935354334268,9.0864833763268,9.34317995388287,9.5994260413015,9.85520532019851,10.1105784301394,10.3654520585197,10.6198109868314,10.8736404064666,11.1269258864583,11.3796533453225,11.6318090264261,11.8833794763962,12.1343515261566,12.3847122742461,12.6344490721162,12.8835495111576,13.1320014112336,13.3797928105352,13.6269119565929,13.873347298308,14.1190874788799
"20",1.43754645647e-10,0.00131226603926274,0.0313781873662666,0.122273990999942,0.263718704009524,0.43397250348888,0.626478686369118,0.849141792351735,1.08220087194169,1.32185560005024,1.56629612118843,1.81432099849142,2.06508055145932,2.31795654439647,2.57248779059154,2.82832257345941,3.08522841046824,3.3429989194911,3.60141089716471,3.86032139386307,4.11972309420298,4.37956371840536,4.63960559621074,4.89977529936499,5.16000906500001,5.42025096660915,5.68045148719038,5.94056639528762,6.20056562310275,6.46051711905052,6.72027435108682,6.97980673080832,7.23908592775536,7.49808554998897,7.75678087935285,8.01514865086217,8.27316686792394,8.53081464682829,8.7880720852849,9.04492015081777,9.30134058564284,9.55731582529187,9.8128289287524,10.0678635182967,10.3224037274959,10.576434156175,10.8299398312766,11.082906172771,11.3353189638907,11.5872055150947,11.8385384395063,12.0892762552931,12.3394059383721,12.5889147272063,12.837790108944,13.0860198071622,13.333591771013,13.5804941656005,13.826715363441,14.0722439368763
"21",4.35630877578803e-11,0.00105038483153811,0.0283715667796871,0.115137354000399,0.252366334690845,0.419605250964874,0.609681987165288,0.829986309899683,1.06095868145852,1.29877561911286,1.54160697092979,1.78822785174487,2.03786496984579,2.28974762869278,2.54339009887515,2.79842191149803,3.05455492695272,3.3115610386176,3.56931188648404,3.82764080934203,4.0863873554083,4.3454471611387,4.60473166061654,4.86431393381922,5.12410082728002,5.38391602999384,5.64370789131234,5.90343034858596,6.16304198253731,6.42250526009215,6.68178592278904,6.94085248923605,7.19976418795863,7.45843713950268,7.71681446355975,7.97487225198813,8.23258793524975,8.48994011772182,8.74690843845168,9.0034734529264,9.25961653228602,9.51531977708594,9.77056594324802,10.0253383782682,10.2796209660883,10.5333980793166,10.7866545377035,11.0393755719605,11.2915467921581,11.543154160062,11.7941839648638,12.0446228018484,12.2944575536088,12.5436753734742,12.7922636708683,13.0402100983547,13.2875025401572,13.5341814876167,13.7801880102998,14.0255044667409
"22",1.20627027166051e-11,0.00083823815140673,0.0256208292367407,0.108374437748778,0.241515086831873,0.405655051693271,0.593332329522396,0.811125925986415,1.03999239561593,1.27605968151615,1.51740712676093,1.76271997853302,2.01106662267713,2.26176843447946,2.51447668244969,2.76869745005172,3.0240915658215,3.28041935346287,3.5374880682843,3.79514041446917,4.05331218432453,4.3118562473207,4.57065389373146,4.82962564102571,5.08870263995786,5.34786888315928,5.60711233208133,5.86642890633395,6.12566015459805,6.38475648865736,6.64368243865136,6.90240546317555,7.16089551913689,7.41912470723841,7.67706697809248,7.93471809589916,8.19212970218389,8.44918483581251,8.70586267003096,8.96214334185755,9.21800784554752,9.473437941421,9.72841607756273,9.98292532235345,10.2369493061524,10.4904721707413,10.7434785253763,10.9959534084835,11.2478822541934,11.4992508630339,11.7500453762122,12.0002522529986,12.2498582508025,12.4988504075876,12.7472160263281,12.9949426612468,13.2420181056141,13.4884303809177,13.7341677272364,13.9792185946753
"23",3.01066123296175e-12,0.000666858043088996,0.0231088602178507,0.101932655992817,0.230997530249166,0.392167229070137,0.577597788695423,0.792858308540748,1.01953309044479,1.25369088505141,1.49342685385763,1.73744829186399,1.98466626532922,2.23436952100603,2.48602694728831,2.73923339081658,2.99379789463677,3.24944088421523,3.50587681768681,3.76294087306744,4.02049679235337,4.27843051223022,4.53671770247792,4.79522438680868,5.05385911528013,5.31255914411178,5.57126914962967,5.82993992656087,6.08863651537555,6.34722833776577,6.60570657616568,6.86408398146297,7.12223879558862,7.38014228563308,7.63776766437833,7.8950898321535,8.15208516054218,8.40873131028585,8.66500707728473,8.92092987473302,9.17651457521281,9.43167036120698,9.68637936815551,9.94062438095228,10.1943887723905,10.4476564497886,10.7004118085815,10.9526396918614,11.2043253550191,11.4554544347709,11.7060129219682,11.955987137679,12.2053637121074,12.4541295659811,12.7022718940908,12.9497781507097,13.1966360366598,13.4428334878241,13.6883586649293,13.9331999444498
"24",6.65728851106929e-13,0.00053235091104646,0.0208027172560596,0.0957848180545277,0.220950965981485,0.379188664367141,0.562298687229483,0.774971196263941,0.999418577356483,1.23182296741392,1.46999052439908,1.71249712956739,1.95846244770764,2.20715715298775,2.45791268990835,2.71030490962029,2.96400398181659,3.21874898242495,3.47442353073896,3.73089401931369,3.9878952337074,4.24530800022147,4.50303146851785,4.76097936107901,5.01915054652023,5.27742550525574,5.53572881314869,5.79400939655158,6.0522215212151,6.31032392051056,6.56831229179159,6.82621028585245,7.08389547018352,7.34133844817059,7.5985885597737,7.8556003813475,8.11229302756626,8.36864362977511,8.62463050951806,8.88023304090307,9.1354315332262,9.39020713049648,9.64454172512198,9.89843558285528,10.1519393879909,10.4049509343718,10.6574544002609,10.9094344303455,11.1608760984579,11.4117648749099,11.6620865978093,11.9118274478184,12.1609739259002,12.4095128336628,12.6574312559676,12.9047165455184,13.1513563091837,13.3973383958411,13.6426508855611,13.8872820799704
"25",1.27568637201684e-13,0.000424930103484694,0.0187157769965772,0.0899235977181735,0.211293870852588,0.366694942943079,0.547480907800324,0.757552858071658,0.97988328411527,1.21033159159661,1.44684554247507,1.68805703455125,1.93275960572027,2.18018319353219,2.4299769155329,2.68154700281878,2.93449768701377,3.18855626886769,3.44350367044353,3.69916136437061,3.95544205280343,4.21232950191747,4.46955755362186,4.72703633555594,4.98468824809659,5.24244564475299,5.50031779392294,5.75820554641711,6.01603992849931,6.27377825565441,6.53138178904232,6.78881513415942,7.0460457481598,7.30310989393337,7.55996786301871,7.81653888021518,8.07279826790621,8.32872275208237,8.58436835919488,8.83968696880721,9.094607460233,9.34911062575202,9.60317803951684,9.85679197935782,10.1099353591607,10.362591670212,10.6147449301794,10.8663796386163,11.1175344871344,11.3681821819547,11.6182663983401,11.8677731743289,12.1166888795938,12.3650001947263,12.6126940929014,12.8597578236229,13.1061788982904,13.3519450773669,13.5970443589536,13.841464968605
"26",2.05744554972309e-14,0.000337251205618712,0.0168218406599424,0.0843414574430789,0.202087171487899,0.354719628094543,0.533150891188385,0.740661496395976,0.96075919386465,1.18929152829502,1.4242210802415,1.66385609443923,1.90737675201093,2.15378958247893,2.40245523238611,2.65296037590723,2.905155574735,3.15852138993993,3.41282923840735,3.66789291210514,3.92355872785406,4.17969829416983,4.43622406179039,4.69323007553365,4.9504328037018,5.20776199522217,5.46515592176977,5.72255988314796,5.97998280058759,6.23735477422462,6.49460455024226,6.75169563783439,7.00859453088172,7.26527028245108,7.52169415193156,7.77783931081269,8.03376052171051,8.28939121014296,8.54467168082079,8.79958055387755,9.05409746187009,9.30820294007103,9.5619241448211,9.81527484419412,10.0681597363712,10.3205620703407,10.5724656427883,10.8238547513754,11.0747141538806,11.3250290323843,11.5747849618023,11.8239678821826,12.0725640742675,12.3205916323523,12.5680603849684,12.8149019621496,13.0611037783019,13.306653504055,13.5515390542195,13.7957485770459
"27",2.68407794148756e-15,0.0002660978550911,0.0151217699653271,0.0790672313096845,0.193369206069999,0.343221552654987,0.519180657737661,0.724194052296098,0.942084891928036,1.16875215617576,1.40192192759764,1.64023283442484,1.882351744512,2.12757622653502,2.37532976913877,2.62496718770864,2.87611723583415,3.12864493347555,3.38230748711955,3.63677196723923,3.89187835050419,4.14749302212263,4.40350315385465,4.659812457041,4.91633793518965,5.17320897847388,5.43019059985929,5.68719932227357,5.94418461436973,6.20110105154075,6.45794756255176,6.71469440358161,6.97125972020729,7.2276117039428,7.4837208515785,7.739559657345,7.99510235489466,8.25032469999862,8.50520378670621,8.75979031988114,9.01403119309643,9.26786625139389,9.52127651567504,9.77424376410814,10.0267504584952,10.2787796803865,10.5303150754951,10.7814350546255,11.0320519642675,11.282128121188,11.5316489424879,11.7806002231328,12.0289681103039,12.2767390807218,12.5238999205639,12.7704377076486,13.0163397956055,13.2615937997894,13.5061875847299,13.7501328713117
"28",2.6773315664542e-16,0.000208695114160378,0.0136316040491898,0.0740797780661625,0.185146920482446,0.332010213115643,0.505448571712828,0.707966520771465,0.923872256941162,1.14877848649887,1.38039630221539,1.61717055469092,1.85804909342576,2.10209281784099,2.34860397838284,2.59736193451319,2.84769562286232,3.09930138366695,3.35196833936558,3.60579901979096,3.86034125657589,4.11542675660371,4.37093829988064,4.62677592049207,4.8828535212649,5.13909625534583,5.39543848013109,5.65196414821463,5.90856713971713,6.16511540233203,6.42156653241235,6.67788193069791,6.93404147226724,7.19006794184761,7.44586073314088,7.70139165357755,7.95663432492897,8.21156395621978,8.46615715158892,8.72039174702825,8.97424667109989,9.22770182566038,9.48078061747158,9.73348674963851,9.98573711242559,10.2375145417116,10.4888024591391,10.7395848213649,10.989846075664,11.239571120999,11.4887452738048,11.7373542378518,11.9854737068164,12.2330189513495,12.479957191098,12.7262753972602,12.9719608248183,13.2170009977552,13.4613836958746,13.705096943038
