"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
"1",16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148,69.8834305015657,70.8817652230166,71.8800999444676,72.8784346659185,73.8767693873695,74.8751041088204,75.8734388302713,76.8717735517223
"2",15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148,69.8834305015657,70.8817652230166,71.8800999444676,72.8784346659185,73.8767693873695,74.8751041088204,75.8734388302713
"3",14.9750208217641,15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148,69.8834305015657,70.8817652230166,71.8800999444676,72.8784346659185,73.8767693873695,74.8751041088204
"4",13.9766861003131,14.9750208217641,15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148,69.8834305015657,70.8817652230166,71.8800999444676,72.8784346659185,73.8767693873695
"5",12.9783513788622,13.9766861003131,14.9750208217641,15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148,69.8834305015657,70.8817652230166,71.8800999444676,72.8784346659185
"6",11.9800166574113,12.9783513788622,13.9766861003131,14.9750208217641,15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148,69.8834305015657,70.8817652230166,71.8800999444676
"7",10.9816819359603,11.9800166574113,12.9783513788622,13.9766861003131,14.9750208217641,15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148,69.8834305015657,70.8817652230166
"8",9.98334721450939,10.9816819359603,11.9800166574113,12.9783513788622,13.9766861003131,14.9750208217641,15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148,69.8834305015657
"9",8.98501249305845,9.98334721450939,10.9816819359603,11.9800166574113,12.9783513788622,13.9766861003131,14.9750208217641,15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638,68.8850957801148
"10",7.98667777160751,8.98501249305845,9.98334721450939,10.9816819359603,11.9800166574113,12.9783513788622,13.9766861003131,14.9750208217641,15.973355543215,16.971690264666,17.9700249861169,18.9683597075678,19.9666944290188,20.9650291504697,21.9633638719207,22.9616985933716,23.9600333148225,24.9583680362735,25.9567027577244,26.9550374791753,27.9533722006263,28.9517069220772,29.9500416435282,30.9483763649791,31.94671108643,32.945045807881,33.9433805293319,34.9417152507829,35.9400499722338,36.9383846936847,37.9367194151357,38.9350541365866,39.9333888580375,40.9317235794885,41.9300583009394,42.9283930223904,43.9267277438413,44.9250624652922,45.9233971867432,46.9217319081941,47.9200666296451,48.918401351096,49.9167360725469,50.9150707939979,51.9134055154488,52.9117402368998,53.9100749583507,54.9084096798016,55.9067444012526,56.9050791227035,57.9034138441544,58.9017485656054,59.9000832870563,60.8984180085073,61.8967527299582,62.8950874514091,63.8934221728601,64.891756894311,65.890091615762,66.8884263372129,67.8867610586638
