"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",0,0,0,3.09858110912552e-13,7.97218353650046e-10,4.49939025952826e-08,6.25401311644099e-07,4.14791347414326e-06,1.75106404030263e-05,5.47419248211711e-05,0.000138497134638166,0.000299933898064743,0.000577205475085137,0.0010131405421169,0.0016526759985122,0.00254045498840256,0.00371882406315104,0.00522632023873432,0.00709664438580221,0.00935806532658809,0.0120331769436523,0.0151389271479218,0.01868684420466,0.0226833970651731,0.0271304386423139,0.0320256925908733,0.037363254278215,0.0431340849959001,0.0493264851163273,0.0559265370310077
"2",0,0,0,1.71875949868768e-08,1.11347318506841e-06,1.36608996542013e-05,7.64029100266623e-05,0.000272418252596718,0.000729186427242451,0.0016048986901337,0.00306969151268374,0.0052885781253464,0.00840907972915527,0.0125539162613653,0.0178178867557707,0.0242677437716033,0.0319439687545019,0.0408636002581425,0.0510235189408128,0.062403801596699,0.0749709112311106,0.0886805975146349,0.103480452485529,0.119312110372797,0.136113106199401,0.153818421581417,0.172361752234099,0.191676533107587,0.211696755774684,0.232357609952168
"3",0,0,2.05387575054484e-09,1.36252228185728e-06,2.96960416331908e-05,0.000203448262360451,0.000780122412334524,0.00212623244514871,0.00464748926088202,0.00872518667644436,0.0146765673014077,0.0227380126245848,0.0330639014255835,0.0457342344903789,0.0607661209173907,0.0781261449014132,0.0977420179383711,0.119512794771704,0.143317433650908,0.169021745649277,0.196483900193326,0.225558696933361,0.256100815467847,0.287967236123144,0.321018999109285,0.355122442281337,0.390150032505568,0.425980883518514,0.462501034478327,0.499603547975162
"4",0,0,3.40048013628848e-07,2.79733357316009e-05,0.000290536653259329,0.00131857673407768,0.00386768207238706,0.00871664998598532,0.0165208237668456,0.0277499982859699,0.0426844641986296,0.0614396685936265,0.0840003294747588,0.110254125914151,0.140020836485678,0.173075814153926,0.209168067753733,0.248033740231311,0.289405880008539,0.333021330942232,0.378625435120568,0.425975104530366,0.474840694040309,0.525007005681691,0.576273672721674,0.628455108824689,0.681380159359111,0.734891555477102,0.788845244287385,0.843109648081332
"5",0,0,4.50557827175499e-06,0.000166654436256239,0.00120564537822903,0.00439571902187034,0.011099958788006,0.0224113100347351,0.0390314184473737,0.0612935893766379,0.0892395705731932,0.122702677674306,0.161378850455046,0.204881351837058,0.252780422655175,0.304630844971005,0.359990408903067,0.418431793649602,0.479549800742631,0.54296537191486,0.608327423505673,0.67531322865901,0.743627859365034,0.813003043356199,0.883195679581855,0.953986177698898,1.02517673224593,1.09658960403621,1.16806545489201,1.23946176366137
"6",0,0,3.44982676976335e-05,0.000688380975186892,0.00372749982013691,0.0114014050008747,0.0255422309483396,0.0472492773201982,0.076950323544883,0.114578794262012,0.159746926519447,0.211880013466062,0.270310318494046,0.334338865466126,0.403274141233444,0.476455055765602,0.553263513278286,0.633130298448604,0.715536768525234,0.800013996568065,0.886140438035517,0.973538810669666,1.06187262504447,1.15084263737962,1.24018338810561,1.32965991964673,1.41906472197793,1.50821492610782,1.59694974805938,1.68512817540488
"7",0,2.53750296893594e-07,0.000183678949218965,0.0022343707289007,0.00950995268178275,0.0251169581296135,0.050912589120748,0.0875516946316043,0.134847535773455,0.192112941434737,0.258405066835522,0.332681987746256,0.413896058522784,0.501046000691232,0.593203349550603,0.689523499941964,0.78924780250497,0.891700683110327,0.996284191104513,1.10247140834628,1.20979955219387,1.31786324018781,1.42630816309904,1.53482528087199,1.643145578498,1.75103537481504,1.8582921535471,1.96474087447505,2.07023071846711,2.17463222010966
"8",0,5.14883254670256e-06,0.00071841926770156,0.00590751985360862,0.0206727582203931,0.0484159288427601,0.0904051613085629,0.146417885830977,0.215403856592001,0.295937206793602,0.386482973202535,0.485540973488102,0.591716453649916,0.703749264030604,0.820520509364232,0.941047581054131,1.06447371185771,1.19005543416036,1.31714974734767,1.44520190879189,1.57373426515658,1.70233626784523,1.83065567174384,1.95839084433379,2.08528408080142,2.21111581155842,2.33569959107452,2.45887776511509,2.5805177240111,2.70050866063161
"9",0,3.86630467929764e-05,0.00204494381718148,0.0126989717336239,0.0384578611981716,0.0822969146942183,0.144373604205908,0.223307146172123,0.317066495277484,0.423462617430652,0.540391120954854,0.665937216652762,0.798409556289571,0.936339333455101,1.0784637893705,1.22370391957925,1.37114122343936,1.51999574772631,1.66960634097269,1.81941336438278,1.96894378358417,2.11779842586785,2.26564114096992,2.41218960262745,2.55720750817932,2.70049796144108,2.84189785344682,2.98127308333648,3.1185144863988,3.25353435770969
"10",0,9.91769002718097e-05,0.00407741330422194,0.0221737963475448,0.0618045479137562,0.124908591652972,0.210124980979088,0.314711383321434,0.435581780653236,0.569778945476632,0.71465686599151,0.86792697486544,1.02764503533411,1.19217532206995,1.36014893380229,1.53042355175626,1.70204745495853,1.87422852873185,2.0463080960164,2.21773905038007,2.38806767700791,2.55691856908254,2.72398211233899,2.8890040876592,3.0517770159342,3.21213293542176,3.36993735797249,3.52508419714782,3.67749149949555,3.82709784136239
"11",0,0.00047978801865849,0.00966054147071105,0.0414817386377309,0.102277463879782,0.191567510208184,0.305893228852559,0.441013762740763,0.59284585663937,0.757791660402076,0.932804754345862,1.11535473468958,1.30335941581604,1.49511293562719,1.68922033221341,1.88454164700348,2.08014557213104,2.27527156592916,2.46929909016756,2.66172268086389,2.85213173492059,3.04019408598757,3.22564261910527,3.4082643235865,3.58789130626397,3.76439338556427,3.93767196484216,4.1076549449147,4.274292484161,4.43755345269384
"12",0,0.000895248016557315,0.0156302286305876,0.0618602090788763,0.144614906554018,0.260844443713432,0.404929403193963,0.571115490947143,0.754328500177501,0.950343846674996,1.15573007660192,1.36772931417457,1.58413393836608,1.80317848694709,2.02345065585287,2.24381999667859,2.46338145371887,2.68141081967313,2.897329577914,3.11067707611398,3.32108841313724,3.52827678329132,3.7320193088418,3.93214561386486,4.12852856283255,4.3210767173715,4.50972816389789,4.69444544074486,4.87521135164638,5.05202549732031
"13",0,0.00294210942902863,0.0309065417170482,0.101926822814829,0.216425274788121,0.367639345933522,0.547675118658885,0.749493826352515,0.967329314905105,1.1966070948309,1.43374132673398,1.67593083513713,1.92098699275434,2.16719722343906,2.41321936975016,2.65800063570766,2.90071543674302,3.14071759886374,3.37750340684946,3.61068286605051,3.83995720789916,4.06510116797954,4.28594893504372,4.50238294225481,4.71432487366414,4.92172840857163,5.12457333797425,5.3228607709517,5.51660921194209,5.70585133777326
"14",0,0.00500187393807521,0.0462564628634553,0.142149154212941,0.28846875058328,0.474730985651392,0.690766542068731,0.928253991588027,1.18073759767356,1.44329515506092,1.71218826304418,1.9845739031101,2.25828358403403,2.53165850542936,2.80342734844565,3.07261550847921,3.33847729301844,3.60044489118459,3.85808964842667,4.11109243219446,4.35922076807829,4.60231106091481,4.84025466741189,5.07298691029044,5.30047835694466,5.52272785476476,5.73975693904481,5.95160532071977,6.15832722909733,6.35998843566636
"15",0,0.0112481133421976,0.0757187745446954,0.206147195009802,0.391751913325081,0.618341859482,0.873917497589685,1.14931690447646,1.43774542320943,1.73419361557429,2.03496012774033,2.3372976354129,2.63915788516716,2.93900914899037,3.23570498078728,3.52838906260581,3.81642551842321,4.09934733895067,4.37681781206314,4.64860139122976,4.9145414859326,5.1745433815933,5.42856099860032,5.67658655181753,5.91864242095079,6.15477472018736,6.38504818409939,6.60954208055964,6.82834693041938,7.04156186493365
"16",0,0.0191115480010173,0.110632567860809,0.279329565196037,0.50710266867272,0.776059764548305,1.07254306763936,1.3867209646259,1.71159533556955,2.04217013133422,2.3748542887949,2.70704930720293,3.03686583927846,3.36292754316438,3.68423371840207,4.00006182211289,4.30989735428507,4.61338277498872,4.91027983578601,5.20044149129415,5.48379073930943,5.76030453150732,6.03000143627382,6.29293210677614,6.54917186646453,6.79881490703356,7.04196972437879,7.27875551225003,7.5092993019429,7.73373368688611
"17",1.0667723627435e-05,0.0273173970870849,0.146305743637421,0.353569541332958,0.623697360971176,0.935129649016106,1.2725769554774,1.62555583880144,1.98687635374187,2.35156344107473,2.71614135282278,3.0781637801697,3.43590257021568,3.78813833922801,4.13401722159968,4.472951208425,4.80454770550668,5.12855901128313,5.44484559600281,5.75334908890479,6.05407219088547,6.34706359220601,6.6324065507828,6.91021017726081,7.18060274181007,7.44372650493305,7.69973370681497,7.94878344419214,8.19103923189976,8.42666709599422
"18",0.00051589321468643,0.0513976464285768,0.217184039775856,0.476840337545606,0.797961215192814,1.15687756468986,1.53790073322726,1.93072353289916,2.32850371909796,2.72663959866653,3.12200367290263,3.51245798397354,3.89654165638778,4.27326514131931,4.64197190423168,5.00224365292577,5.35383426081033,5.69662297204164,6.03058079736102,6.35574608290937,6.67220655417698,6.98008599333237,7.2795342732926,7.57071985110952,7.8538240816152,8.12903689081031,8.39655347348411,8.65657176814805,8.9092905258666,9.15490783556518
"19",0.00102111870574542,0.0754778957700687,0.288062335914291,0.600111133758254,0.972225069414452,1.37862548036362,1.80322451097711,2.23589122699689,2.67013108445404,3.10171575625833,3.52786599298248,3.94675218777738,4.35718074255988,4.75839194341061,5.14992658686367,5.53153609742654,5.90312081611397,6.26468693280014,6.61631599871923,6.95814307691395,7.2903409174685,7.61310839445872,7.92666199580239,8.23122952495823,8.52704542142033,8.81434727668757,9.09337324015325,9.36436009210397,9.62754181983345,9.88314857513616
"20",0.00152634419680442,0.0995581451115607,0.358940632052726,0.723381929970902,1.14648892363609,1.60037339603737,2.06854828872697,2.54105892109461,3.01175844981012,3.47679191385013,3.93372831306233,4.38104639158122,4.81781982873198,5.2435187455019,5.65788126949567,6.06082854192731,6.45240737141761,6.83275089355865,7.20205120007744,7.56054007091854,7.90847528076001,8.24613079558508,8.57378971831218,8.89173919880694,9.20026676122546,9.49965766256483,9.79019300682238,10.0721484160599,10.3457931138003,10.6113893147071
"21",0.00636607951487068,0.153451931964842,0.477288513909449,0.903195684847031,1.38140515835584,1.88414315388345,2.39573452395244,2.90706749465284,3.41272121948012,3.90943524927757,4.39525926102528,4.86906100184876,5.33023097676196,5.77849954566971,6.21382055394157,6.63629558731508,7.04612371650864,7.4435676212105,7.82893046104463,8.20253992764121,8.56473717199685,8.91586908769977,9.25628293176279,9.58632259030407,9.90632601136741,10.2166234714806,10.5175364407593,10.8093768790627,11.0924468429224,11.3670383162445
"22",0.0122209748781788,0.214328172035951,0.606753968158127,1.09625203341098,1.63052643027423,2.18243868248989,2.73740920138617,3.28732525264269,3.82758058510487,4.35556105473931,4.86982803080796,5.36965715245943,5.85476735480767,6.32515635741961,6.78099802966919,7.2225769143163,7.65024570127076,8.0643972228679,8.46544583014888,8.85381493784448,9.22992868723705,9.59420639263124,9.94705888877989,10.2888861867448,10.6200760352932,10.941003110787,11.2520286432262,11.5535003438257,11.8457525392814,12.1291064455653
"23",0.018075870241487,0.27520441210706,0.736219422406805,1.28930838197494,1.87964770219262,2.48073421109633,3.07908387881991,3.66758301063254,4.24243995072961,4.80168686020106,5.34439680059064,5.8702533030701,6.37930373285339,6.87181316916951,7.3481755053968,7.80885824131752,8.25436768603287,8.68522682452531,9.10196119925312,9.50508994804774,9.89512020247723,10.2725436975627,10.637834845797,10.9914497831856,11.3338260592189,11.6653827500934,11.9865208456931,12.2976238085887,12.5990582356404,12.8911745748861
